row_id,row_number,description,title,brand,model,category,condition,sku,upc,quantity,retail_value,notes,base_cost,ideal_price
777,777,"Pushglossy 4 Pcs Replacement Door Bottom with Vinyl Fins 36"" Long 1 3/4"" Wide Threshold Seal Bottom of Door Weatherstrip Kerf Weather Stripping for 7/8"" Between Barbs (White)",,Pushglossy,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69685 | LPN: LPNNA6XV9RBJV,3.22,6.44
778,778,"Geiserailie 1 Set 5.3 Gallon Recycle Bins for Kitchen with Foot-Operated & Self-Closing Lid, Includes 50 Trash Bags Wastebasket Bin for Recycling and Waste for Indoor&Outdoor Kitchen & Office",,Geiserailie,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6HL3S3R7,3.22,6.44
779,779,"Baseboard Register Vent Cover Diffusers,18 inch Baseboard Heater Register for Duct Opening 18”,White Baseboard Diffusers Heating Vent for Floor Wall with Adjustable Airflow Lever and 3 Ways",,EXCELFU,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6JDR7YFQ,3.22,6.44
780,780,"8 Pack L20 x H 12"" Black Heavy Duty Shelf Brackets with Screws Metal Shelf Brackets Shelf Support Angle Brackets for Shelves L Brackets Heavy Duty Floating Shelf",,MHMYDZ,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.94,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6KDSGKP8,3.22,6.44
781,781,"TapeManBlue Carpet Protection Film 24"" x 200' roll, Self Adhesive Plastic Carpet Protector Film with Clean Removal & Easy Unwind, Durable Protection Tape to Shield Your Surface from Dirt and Spills",,TapeManBlue,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,816821000323,1,50.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA6MPVK8JS,3.14,6.28
782,782,"Rayport American Standard Elongated Toilet Seat with toddler seat, Soft Close, 2 in 1 Seat, White, Great for Adults and Child",,Rayport,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,50.57,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNA6DYQK7NW,3.14,6.28
783,783,"osayhome Grasscloth Textured Wallpaper White Gray Linen Thick 24"" X 394"" Fabric Contact Paper Grassweave Removable Modern Self Adhesive Wallpaper for Walls Cabinets Bedroom Liners Fireplace",,osayhome,,BUILDING_AND_HARDWARE,USED_GOOD,,768825414968,1,49.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6P7R772W,3.06,6.12
784,784,"osayhome Grasscloth Textured Wallpaper Dark Blue Linen Thick 24"" X 394"" Fabric Contact Paper Grassweave Removable Modern Self Adhesive Wallpaper for Walls Cabinets Bedroom Liners Fireplace",,osayhome,,BUILDING_AND_HARDWARE,USED_GOOD,,735530688946,1,48.74,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69669 | LPN: LPNNA6HL46D8F,3.02,6.04
785,785,"Storystore Folding Shelf Brackets - 24 Inch Heavy Duty Stainless Steel Collapsible Shelf Bracket for Bench Table, Space Saving DIY Bracket, Max Load: 550lb",,Storystore,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.15,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA65G228FD,2.99,5.98
786,786,"Storystore Folding Shelf Brackets - 24 Inch Heavy Duty Stainless Steel Collapsible Shelf Bracket for Bench Table, Space Saving DIY Bracket, Max Load: 550lb",,Storystore,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.15,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6RWDMJ3L,2.99,5.98
787,787,"Gold Shower Grab Bar w/Anti-Slip Knurled Grip 32 Inch, Zepolu Wall Mounted Stainless Steel Bath Grab Bar,Safety Balanced Handrail, Handicap Injury Elderly Senior Assist Support Textured Handle",,Zepolu,,BUILDING_AND_HARDWARE,USED_GOOD,,717428027600,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6HNQGCVR,2.98,5.96
788,788,"Qygba Replacement Wand Tube for Dyson Stick V15 V11 V10 V8 V7 Vacuum Parts, Extension Vacuum Replacement Parts, 28.7 In (Silver)",,Qygba,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6W11P8CK,2.98,5.96
789,789,"LOVEETA® Gen2 12Ft [18Ft Reach] Extendable Light Bulb Changer Pole for High Ceilings – Telescopic Light Bulb Pole Changer with Bulb Gripper, Chandelier Lights - Jet Black",,LOVEETA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.07,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6JYQK7YG,2.98,5.96
790,790,"TORRIDE Manual Wire Stripping Machine Gauge Wire 0.06-1 inches,Scrapping Copper Wire Peeler Machine,Drill Powered Hand Crank Wire Stripper Tool for Scrap Copper Recycling",,TORRIDE,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,717956327067,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA62153FK2,2.90,5.80
791,791,"Konideke F21T5/830 21 Watt 34 Inches T5 Fluorescent Light Bulb, 3000K Warm White, 2100 Lumens, 20000 Hour Lifespan, Mini Bi-Pin Base, 6 Pack",,Konideke,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6MR1PRMS,2.90,5.80
792,792,"Phent zari Memory Foam Pillow, Cervical Pillow for Neck Pain Relief, Ergonomic Adjustable Contour Bed Pillow for Side, Back & Stomach Sleepers (2, 23.5 * 15.6 ihch)",,Phent zari,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,797085599429,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA6W4C6NH6,2.90,5.80
793,793,"Modern Clear Glass Ceiling Light Fixture with 1-Light, A1A9 Industrial Sphere Glass Chandelier Fitting, E26 LED Semi-Flush Mount Pendant Lights for Kitchen, Bedroom, Bar, Counter, Cafe (Black)",,A1A9,,BUILDING_AND_HARDWARE,USED_GOOD,,778992591522,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6VSKF64Y,2.90,5.80
794,794,"Big Hippo Wheelchair Seat Cushions, Comfortable Wheelchair Cushions for Pressure Relief, Soft Wheelchair Seat Cushions Pain Relief -17 ×17 Inches - Red",,Big Hippo,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,46.66,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6H14Q81K,2.89,5.78
795,795,"NeatiEase Threshold Ramps for Doorways, 48"" Metal Floor Transition Strip Replacement, Aluminum Floor Reducer Molding for Carpet/Entry Door/Tile/Threshold/Wheelchair (Silver)",,NeatiEase,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,44.30,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA63PWND82,2.75,5.50
796,796,"GLOKUUCA 1 Pcs Door Kick Plates - 6 x 34 Inches Kick Plates for Exterior Interior Doors Protection Decor, 1.5mm (1/16 Inch) Thickness Rectangular Aluminum Door Push Plate (Black)",,GLOKUUCA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,40.29,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6RZ8G171,2.50,5.00
797,797,"SMILOOL Non Slip Stair Landing Rug for Wooden Steps Indoor, Stair Landing Mat Square 31"" x 31"" Landing Rugs for Wood Stairs, Carpet Stair Treads Matching Mats, Brown",,SMILOOL,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6K52KWSN,2.42,4.84
798,798,"KAITELA Black ABS Plastic Sheet 18"" x 24"" x 0.060"" Moldable Flexible Thermoplastic Board 1/16"" Thick (1.5mm) for Craft Projects, Robotics Competitions - Textured & Smooth Surface, Pack of 2",,KAITELA,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNK5M143N7Q,2.42,4.84
799,799,"Postal Pro, The Ambrose Mailbox, Durable Plastic, Easy to Install, Flag Included, White",,Postal Pro,,BUILDING_AND_HARDWARE,USED_GOOD,,850004408520,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6SQ7K29W,2.42,4.84
800,800,"Kixdorbol 8 Pack 24 Inch F17T8/DL Fluorescent Light Bulb, T8 17 Watt, 6500K Daylight, T8 2FT Fluorescent Replacement Tube, G13 Medium Bi-Pin Base",,Kixdorbol,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,37.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA66FTTPD3,2.34,4.68
801,801,"MOONSEA 23 Inch RGB LED Flush Mount Ceiling Light with Remote Control, 32W +7W 3200LM Dimmable Color Changing Light Fixture Rectangle, Colorful for Bedroom, Kids Room， Party, White",,MOONSEA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,37.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6WPWP4V6,2.32,4.64
802,802,"FCSOTSPS 304 Stainless Steel Mesh Window Screen Roll,35IN x 10FT Black Metal Window Screen Replacement,Window Screen Mesh for Window,Door,Patio,Pet,Vent,Filter,Porch,Cage and DIY Projects (22 Mesh)",,FCSOTSPS,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,37.04,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6N14JKNJ,2.30,4.60
803,803,"3D Printer Filament Storage Rack, 4-Tier Printer Stand Filament Spool Holders Cart with Wheels, Heavy Duty Metal Shelf for PLA/ABS/TPU/Nylon, Filaments Organizer for 3D Printing Studio Office Workshop",,Beolisave,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,56.52,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNA6RMHGZG6,3.50,7.00
804,804,"LazBlinds Cordless Bamboo Roman Shades for Windows, Light Filtering Natural Bamboo Blinds, Easy Lift Cordless Design for Living Room & Bedroom, Fits Interior Windows 22.5"" W x 48"" H, Greystone",,LazBlinds,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,56.15,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNA63XG56YM,3.48,6.96
805,805,Thyle 2 Pcs 4 x 4 x 39.4 Inches(Actual 3.5 x 3.5) Post Sleeve Vinyl Post Wrap Cover White Column Wraps for Porch Weatherproof for Lasting Durability Easy Installation on Patio Decks Porches Mailbox,,Thyle,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,55.89,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6X5B3Q2W,3.47,6.94
806,806,"mitoharet 8Inch Auger Drill Bit, Planting Garden Planter Garden Drill Bit Post Hole Rapid Planter Compatible Auger Machine Head with 3/4In Shaft",,mitoharet,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,54.41,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6QNPBCKJ,3.37,6.74
807,807,Lanties 2 Pcs 30 Inch White Paper Lanterns Large Jumbo Round Lantern Lamp Hanging Ball Luminary for Wedding Party Bridal Shower Decoration Anniversary Birthday Classroom Home Ceiling Decorations,,Lanties,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,52.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA6213CX77,3.29,6.58
808,808,"Reisener T8 LED Bulbs 4 Foot, 24W 3120 Lumen, 6500K Cool White, Type A+B 4FT Tube Light, T10 T12 65W Equivalent Fluorescent Replacement for Office Shop Light, Remove Ballast or Plug & Play, 4 Pack",,Reisener,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,52.88,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69685 | LPN: LPNNA66TQWD54,3.28,6.56
809,809,"Lichaser LED Recessed Lighting for Acoustic Panel, 6 Pcs of 3000K Dimmable LED Strip Light for Wood Slat Wall Panel in Parallel with Touch Sensor, Self-Adhesive for Slat Wall Decor (2*36+2*24+2*16 in)",,Lichaser,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6DTXMC14,3.22,6.44
810,810,"Yuichoy Battery Operated Wall Sconces Set of 2, Wireless Wall Lights with Remote Control, Black 30 Inch Modern LED Rechargeable Sconces, Wall Lamp Indoor",,Yuichoy,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA69WCR13V,3.22,6.44
811,811,"Purife Heavy Duty Black Hand Railings for Stairs Outdoor (1-3 Steps) - U Shaped Matte Safety Grab Bars for Elderly, Wall Mounted Handrails for Indoor Concrete Steps for Garage, Porch, Basement",,Purife,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6ZW118FP,3.22,6.44
812,812,"Brushed Nickel Shower Grab Bar w/Anti-Slip Knurled Grip 36 Inch, Zepolu Stainless Steel Bathroom Grab Bars, Safety Bar Balanced Handrail, Handicap Injury Elderly Senior Assist Support Shower Handle",,Zepolu,,BUILDING_AND_HARDWARE,USED_GOOD,,717428027563,1,51.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6NKSJC9J,3.22,6.44
813,813,"MeeF Egg Incubator for Hatching 28 Eggs, Auto Flip, Independent Atomizing Humidifier, with Duck and Goose Egg Trays (Green)",,MeeF,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,51.87,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6K7PVPQ4,3.22,6.44
814,814,"1M Family Toilet Seat, Patented Slow Close & Quick Releasing Technology, Anti-Wiggling, Easy to Install and Clean, Standard Elongated with Toddler Seat Built In (1 Piece)",,1M,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.74,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69724 | LPN: LPNNA6LXH9LDH,3.21,6.42
815,815,"LazBlinds No Tools No Drill Cordless Cellular Shades, Light Filtering Honeycomb Shades for Home, Thermal Insulation Blinds for Windows, 23"" W x 48"" H, Dark Grey",,LazBlinds,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,51.10,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6PG8KQ18,3.17,6.34
816,816,"Allisfresh HE601 HEPA Filter Replacement compatible with Shark HE6FKPET HE601 HE602 6 Fan Air Cleaner Purifier, Models HE601 HE602 True Premium HEPA Filter 1 Pack",,Allisfresh,,BUILDING_AND_HARDWARE,USED_GOOD,,779953084374,1,49.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA63516QQT,3.06,6.12
817,817,"Bectosy Window Privacy Film, Static Cling Stained Glass Window Film Decorative, Non-Adhesive 3D Rainbow Frosting Film Anti-UV for Bathroom Home Door (Colorful, 23.6"" x 118.1"")",,Bectosy,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA67XGMXL4,2.98,5.96
818,818,"AURILOFT No Tools No Drill 1"" Cordless Mini Blinds, Horizontal Light Filtering Blind, Vinyl Blinds for Indoor Windows 28"" W x 72"" H, White.",,AURILOFT,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69669 | LPN: LPNNA66H1XD6Z,2.98,5.96
819,819,"36 Inch Shower Grab Bar 1.25"" Dia, Black Anti Slip Bathroom Grab Bar, 304 Stainless Steel Knurled Handicap Grab Bars, Safety Support Handrail, Assist Bath Shower Handle for Elderly Injury Senior",,HUAS,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA697TLFC4,2.98,5.96
820,820,"Stainless Steel Quad Glove Box Holder, Quad Glove Box Holder & Glove Box Organizer for Wall Mount, Stainless Steel 4-Compartment Dispenser, 20.9""L x 3.7""W x 10""H",,Acxetx,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,48.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6XSGJQRX,2.98,5.96
821,821,LOVEETA® Gen2 12Ft [18Ft Reach] Lightweight Extendable Light Bulb Changer Pole for High Ceilings – Telescopic Light Bulb Pole Changer with Bulb Gripper - Champagne Gold,,LOVEETA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,48.07,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNK5GKXC8PS,2.98,5.96
822,822,"LazBlinds Cordless Beige 1” Light Filtering Vinyl Mini Blinds, 34"" W X 48"" H Horizontal Window Blinds for Home, Cordless Shades for Indoor Windows",,LazBlinds,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,47.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6DHCZYPZ,2.94,5.88
823,823,"27-9/16"" x 14-9/16"" Sink Protector, Rear Drain with Corner Radius 3/16"", Sink Grid - Rear Drain for Single Bowl Kitchen Sinks",,Frsmvati,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69724 | LPN: LPNNA6B8JZ185,2.90,5.80
824,824,Hicarer 2 Pcs 40 Inch Anodized Aluminum Door Drip Cap Overall Height 1-1/2 Inches Overhead Edge Window Rain Deflector Home Rain Drip Guard Door Top Weatherstrip (Black),,Hicarer,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,46.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNK5T54Q888,2.90,5.80
825,825,"Coeusy 3 Gallon Wicker Trash Can,Small Bathroom Trash Can with Lid,Natural Water Hyacinth Wicker Waste Basket for Bedroom,Toilet,Narrow Garbage Can with Removable Liner",,Coeusy,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,45.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6RZ9PR17,2.82,5.64
826,826,"Outlet Extender Stick 22""-34"" with 2 AC Outlets & USB-A,USB-C Ports,180°Rotating Wall Plug Socket Access Hard-to-Reach Extension Cord Extender Behind Nightstand,Sofa (1 Pack)",,EDIEBE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,44.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA69PT9CLW,2.74,5.48
827,827,"Tension Curtain Rod 41-86In-150Lb, Curtain Rod No Drilling for Window or Bathroom Patio, Adjustable Heavy Duty Shower Curtain Rod, Easy to Install, Never Rust, Rod Diameter 1.26 Inches-Black",,Treije,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,44.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6F4DRZ2N,2.74,5.48
828,828,"Large Drum Lamp Shades 16"" Top X 16"" Bottom X 10"" High, Seaside village Medium Lampshades White Lampshades Natural Linen Hand Crafted, Easy Assembly Required，Lnclude E26-E14-11mm Adapter Ring",,OTTOSEA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,44.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA6TQZ257W,2.74,5.48
829,829,"THMOOTHER 10-Pack 3.3FT 1Meter V Shape LED Strip Aluminum Channel Diffuser System, Extruded Alu Track Milky Cover with Corner Connector and Mounting Kit,Easy Cut and Installed Curved Lens Profile",,THMOOTHER,,BUILDING_AND_HARDWARE,USED_GOOD,,799513883988,1,40.82,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6Z55D5BB,2.53,5.06
830,830,LONTAN 1 Pair Side Mount Heavy Duty Drawer Glides 22 inch Soft Close Drawer Slides 100 LB Capacity Ball Bearing Full Extension Cabinet Rails,,LONTAN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,39.52,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6HH1NGM9,2.45,4.90
831,831,"Sokply T8 T12 4FT LED Bulbs Light Tube Type A+B 18W 2250LM, F32T8/F40T12 LED Fluorescent Replacement(18W=30W), 5000K Daylight, Plug and Play or Ballast Bypass, Dual-End, UL & DLC Listed(2 pcs)",,Sokply,,BUILDING_AND_HARDWARE,USED_GOOD,,750439123190,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA6TCFN6J3,2.42,4.84
832,832,"KIWIVIC 16 Inch Flush Mount Ceiling Light, 32W Dimmable LED Fixture 3200LM, 3000K/4500K/6000K Adjustable, Round Ceiling Lamp for Bedroom, Kitchen, Living Room, Dining Room, Bathroom, White",,KIWIVIC,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69669 | LPN: LPNNA64ZY4XL1,2.42,4.84
833,833,"Dssuta HP200 HP201 HP202 Replacement Filter Compatible with Shark HP200 Series, HP202 HP201 HP232 HP302, UA205 and HC502 Air Filter Replacement, Compare Part HE2FKBAS, HE2FKBASMB",,Dssuta,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA62JPLFX3,2.42,4.84
834,834,"SUNBABY Reeded Glass Window Privacy Film, Decorative Frosted Glass Window Film for Bathroom & Front Door, 3D Static Cling Window Coverings Day and Night Privacy Sun Heat Blocking (23.6 x 78.7 Inch)",,SUNBABY,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,38.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6VKWV185,2.42,4.84
835,835,"Double Curtain Rods Warm Gold,Room Darkening Drapery Rod for 48-84 Inches,Adjustable 3/4 Inches Front and 5/8 Inches Back Quality Metal Rod for Window,Wrap Around Design",,Mayrhyme,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,56.06,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6DTVDGTJ,3.48,6.96
836,836,"48 Inch Ceiling Fan Downrod, 1"" Diameter Matte Black Ceiling Fan Extension Rod (No Threads),Universal Down Rods for Ceiling Fans,Easy Installation",,FEHEED,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,55.89,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNH5QPVMCFK,3.47,6.94
837,837,"Floor Register 4x10, Floor Vent Covers, Heavy Duty Steel Walkable Floor Vents, for Sidewall and Floor, Brown 10 Pack",,HQZHQZ,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,55.89,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA67WFGJPW,3.47,6.94
838,838,LONTAN Heavy Duty Full Extension Ball Bearing Drawer Slides 8 10 12 14 16 18 20 22 24 Inch Side Mount File Cabinet Rails Dresser Runner Kitchen Cabinet Drawer Glides 100 LB Capacity (22 inch，2 Pairs),,LONTAN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,54.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6DYPJHKC,3.39,6.78
839,839,"Raytano 5"" W×36""L Flat Profile Solid Oak Floor Transition Strip, Wood Door Threshold for Tile Carpet Wood Laminate Vinyl Flooring (5/8"" H,5"" W, 36"" L)",,Raytano,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,54.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6NHBGSTC,3.39,6.78
840,840,"GeilSpace 6 Pack 1/2"" × 42"" Pre-Cut Black Metal Pipe, Industrial Steel Fits Standard Half Inch Black Threaded Pipes and Fittings - Vintage DIY Industrial Shelving (1/2"" × 42"")",,GeilSpace,,BUILDING_AND_HARDWARE,USED_GOOD,,782901876587,1,54.22,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69849 | LPN: LPNNA6YHHL7CC,3.36,6.72
